date,underlying,volume,open,high,low
07-26 10:16:01:483166,194.3,1,193.67,194.72,193.32
07-26 10:16:02:494491,194.31,1,193.67,194.72,193.32
07-26 10:16:03:522004,194.31,1,193.67,194.72,193.32
07-26 10:16:04:532068,194.31,1,193.67,194.72,193.32
07-26 10:16:05:487356,194.31,1,193.67,194.72,193.32
07-26 10:16:06:494348,194.295,10,193.67,194.72,193.32
07-26 10:16:07:491498,194.295,10,193.67,194.72,193.32
07-26 10:16:08:503311,194.29,2,193.67,194.72,193.32
07-26 10:16:09:497844,194.29,2,193.67,194.72,193.32
07-26 10:16:10:501478,194.29,1,193.67,194.72,193.32
07-26 10:16:11:507242,194.29,1,193.67,194.72,193.32
07-26 10:16:12:503871,194.3,1,193.67,194.72,193.32
07-26 10:16:13:513187,194.31,1,193.67,194.72,193.32
07-26 10:16:14:508190,194.296,1,193.67,194.72,193.32
07-26 10:16:15:513360,194.309,3,193.67,194.72,193.32
07-26 10:16:16:509715,194.309,3,193.67,194.72,193.32
07-26 10:16:17:514476,194.3,1,193.67,194.72,193.32
07-26 10:16:18:518230,194.29,1,193.67,194.72,193.32
07-26 10:16:19:563121,194.29,1,193.67,194.72,193.32
07-26 10:16:20:566495,194.275,1,193.67,194.72,193.32
07-26 10:16:21:538192,194.27,1,193.67,194.72,193.32
07-26 10:16:22:532685,194.2655,1,193.67,194.72,193.32
07-26 10:16:24:186710,194.2791,14,193.67,194.72,193.32
07-26 10:16:24:570982,194.27,1,193.67,194.72,193.32
07-26 10:16:25:568481,194.25,1,193.67,194.72,193.32
07-26 10:16:26:576595,194.2539,3,193.67,194.72,193.32
07-26 10:16:27:570637,194.2539,3,193.67,194.72,193.32
07-26 10:16:28:537901,194.2723,3,193.67,194.72,193.32
07-26 10:16:29:577186,194.266,1,193.67,194.72,193.32
07-26 10:16:30:578274,194.27,1,193.67,194.72,193.32
07-26 10:16:31:537308,194.25,1,193.67,194.72,193.32
07-26 10:16:32:558668,194.245,1,193.67,194.72,193.32
07-26 10:16:33:543412,194.24,1,193.67,194.72,193.32
07-26 10:16:34:557634,194.235,1,193.67,194.72,193.32
07-26 10:16:35:552480,194.2201,1,193.67,194.72,193.32
07-26 10:16:36:605740,194.2201,1,193.67,194.72,193.32
07-26 10:16:37:559917,194.2206,1,193.67,194.72,193.32
07-26 10:16:38:569013,194.2401,1,193.67,194.72,193.32
07-26 10:16:39:602653,194.2425,7,193.67,194.72,193.32
07-26 10:16:40:619047,194.2425,7,193.67,194.72,193.32
07-26 10:16:41:569372,194.255,1,193.67,194.72,193.32
07-26 10:16:42:617385,194.255,1,193.67,194.72,193.32
07-26 10:16:43:604988,194.24,1,193.67,194.72,193.32
07-26 10:16:44:611189,194.23,1,193.67,194.72,193.32
07-26 10:16:45:572177,194.2543,2,193.67,194.72,193.32
07-26 10:16:46:575380,194.2543,2,193.67,194.72,193.32
07-26 10:16:47:576793,194.246,5,193.67,194.72,193.32
07-26 10:16:48:622600,194.24,1,193.67,194.72,193.32
07-26 10:16:49:584354,194.24,1,193.67,194.72,193.32
07-26 10:16:50:587923,194.24,1,193.67,194.72,193.32
07-26 10:16:51:587992,194.24,1,193.67,194.72,193.32
07-26 10:16:52:625670,194.2401,2,193.67,194.72,193.32
07-26 10:16:53:591162,194.2401,2,193.67,194.72,193.32
07-26 10:16:54:603779,194.255,2,193.67,194.72,193.32
07-26 10:16:55:597855,194.24,1,193.67,194.72,193.32
07-26 10:16:56:646342,194.24,1,193.67,194.72,193.32
07-26 10:16:57:594900,194.24,1,193.67,194.72,193.32
07-26 10:16:58:650319,194.25,1,193.67,194.72,193.32
07-26 10:16:59:616367,194.24,1,193.67,194.72,193.32
07-26 10:17:00:613709,194.24,1,193.67,194.72,193.32
07-26 10:17:01:603655,194.25,1,193.67,194.72,193.32
07-26 10:17:02:621466,194.26,1,193.67,194.72,193.32
07-26 10:17:03:641016,194.26,1,193.67,194.72,193.32
07-26 10:17:04:615088,194.26,1,193.67,194.72,193.32
07-26 10:17:05:613084,194.27,2,193.67,194.72,193.32
07-26 10:17:06:646732,194.27,14,193.67,194.72,193.32
07-26 10:17:07:620874,194.27,14,193.67,194.72,193.32
07-26 10:17:08:631838,194.27,1,193.67,194.72,193.32
07-26 10:17:09:665176,194.275,1,193.67,194.72,193.32
07-26 10:17:10:668693,194.2799,10,193.67,194.72,193.32
07-26 10:17:11:631794,194.27,1,193.67,194.72,193.32
07-26 10:17:12:677777,194.27,1,193.67,194.72,193.32
07-26 10:17:13:675157,194.27,1,193.67,194.72,193.32
07-26 10:17:14:642495,194.2818,2,193.67,194.72,193.32
07-26 10:17:15:707405,194.285,1,193.67,194.72,193.32
07-26 10:17:16:848682,194.285,1,193.67,194.72,193.32
07-26 10:17:17:877683,194.26,1,193.67,194.72,193.32
07-26 10:17:18:692404,194.26,1,193.67,194.72,193.32
07-26 10:17:19:648580,194.27,10,193.67,194.72,193.32
07-26 10:17:20:686859,194.28,1,193.67,194.72,193.32
07-26 10:17:21:653134,194.289,1,193.67,194.72,193.32
07-26 10:17:22:650464,194.2884,1,193.67,194.72,193.32
07-26 10:17:23:656820,194.3002,1,193.67,194.72,193.32
07-26 10:17:24:698321,194.3002,1,193.67,194.72,193.32
07-26 10:17:25:706958,194.3002,1,193.67,194.72,193.32
07-26 10:17:26:668684,194.31,1,193.67,194.72,193.32
07-26 10:17:27:676347,194.32,4,193.67,194.72,193.32
07-26 10:17:28:669092,194.31,1,193.67,194.72,193.32
07-26 10:17:29:709185,194.305,1,193.67,194.72,193.32
07-26 10:17:30:668680,194.31,1,193.67,194.72,193.32
07-26 10:17:31:693008,194.32,3,193.67,194.72,193.32
07-26 10:17:32:676786,194.31,5,193.67,194.72,193.32
07-26 10:17:33:687445,194.32,1,193.67,194.72,193.32
07-26 10:17:34:683313,194.32,1,193.67,194.72,193.32
07-26 10:17:35:693206,194.325,1,193.67,194.72,193.32
07-26 10:17:36:725082,194.3242,2,193.67,194.72,193.32
07-26 10:17:37:698570,194.34,1,193.67,194.72,193.32
07-26 10:17:38:698506,194.335,4,193.67,194.72,193.32
07-26 10:17:39:699343,194.338,3,193.67,194.72,193.32
07-26 10:17:40:705249,194.33,1,193.67,194.72,193.32
07-26 10:17:41:714183,194.33,1,193.67,194.72,193.32
07-26 10:17:42:737582,194.35,1,193.67,194.72,193.32
07-26 10:17:43:713420,194.3571,2,193.67,194.72,193.32
07-26 10:17:44:706605,194.34,1,193.67,194.72,193.32
07-26 10:17:45:712385,194.34,2,193.67,194.72,193.32
07-26 10:17:46:722124,194.33,1,193.67,194.72,193.32
07-26 10:17:47:723628,194.33,1,193.67,194.72,193.32
07-26 10:17:48:724505,194.33,1,193.67,194.72,193.32
07-26 10:17:49:727674,194.34,1,193.67,194.72,193.32
07-26 10:17:50:753080,194.335,1,193.67,194.72,193.32
07-26 10:17:51:739522,194.335,1,193.67,194.72,193.32
07-26 10:17:52:768828,194.34,2,193.67,194.72,193.32
07-26 10:17:53:736492,194.335,3,193.67,194.72,193.32
07-26 10:17:54:731138,194.335,1,193.67,194.72,193.32
07-26 10:17:55:814537,194.37,4,193.67,194.72,193.32
07-26 10:17:56:733546,194.375,1,193.67,194.72,193.32
07-26 10:17:57:790241,194.3783,1,193.67,194.72,193.32
07-26 10:17:58:731042,194.3723,1,193.67,194.72,193.32
07-26 10:17:59:748063,194.37,3,193.67,194.72,193.32
07-26 10:18:00:739223,194.37,3,193.67,194.72,193.32
07-26 10:18:01:775119,194.3702,1,193.67,194.72,193.32
07-26 10:18:02:753798,194.375,1,193.67,194.72,193.32
07-26 10:18:03:742074,194.375,1,193.67,194.72,193.32
07-26 10:18:04:777680,194.375,1,193.67,194.72,193.32
07-26 10:18:05:751945,194.4,18,193.67,194.72,193.32
07-26 10:18:06:792939,194.4,1,193.67,194.72,193.32
07-26 10:18:07:770160,194.4099,10,193.67,194.72,193.32
07-26 10:18:08:795848,194.41,2,193.67,194.72,193.32
07-26 10:18:09:765163,194.41,2,193.67,194.72,193.32
07-26 10:18:10:760892,194.39,1,193.67,194.72,193.32
07-26 10:18:11:770113,194.4087,1,193.67,194.72,193.32
07-26 10:18:12:764730,194.4,1,193.67,194.72,193.32
07-26 10:18:13:946298,194.4,1,193.67,194.72,193.32
07-26 10:18:14:896518,194.4,1,193.67,194.72,193.32
07-26 10:18:15:844508,194.41,1,193.67,194.72,193.32
07-26 10:18:16:818813,194.41,1,193.67,194.72,193.32
07-26 10:18:17:781024,194.41,1,193.67,194.72,193.32
07-26 10:18:18:830981,194.41,1,193.67,194.72,193.32
07-26 10:18:19:823613,194.415,2,193.67,194.72,193.32
07-26 10:18:20:821473,194.41,1,193.67,194.72,193.32
07-26 10:18:21:790146,194.4101,1,193.67,194.72,193.32
07-26 10:18:22:796356,194.43,1,193.67,194.72,193.32
07-26 10:18:23:807078,194.4299,1,193.67,194.72,193.32
07-26 10:18:24:805198,194.43,1,193.67,194.72,193.32
07-26 10:18:25:806310,194.435,1,193.67,194.72,193.32
07-26 10:18:26:853974,194.435,1,193.67,194.72,193.32
07-26 10:18:27:845405,194.435,1,193.67,194.72,193.32
07-26 10:18:28:843865,194.4372,10,193.67,194.72,193.32
07-26 10:18:29:807575,194.438,1,193.67,194.72,193.32
07-26 10:18:30:811154,194.41,6,193.67,194.72,193.32
07-26 10:18:31:847055,194.411,5,193.67,194.72,193.32
07-26 10:18:32:821181,194.43,5,193.67,194.72,193.32
07-26 10:18:33:821386,194.43,5,193.67,194.72,193.32
07-26 10:18:34:815411,194.44,1,193.67,194.72,193.32
07-26 10:18:35:828482,194.445,1,193.67,194.72,193.32
07-26 10:18:36:861313,194.445,1,193.67,194.72,193.32
07-26 10:18:37:832998,194.45,1,193.67,194.72,193.32
07-26 10:18:38:836273,194.45,1,193.67,194.72,193.32
07-26 10:18:39:836559,194.46,1,193.67,194.72,193.32
07-26 10:18:40:876278,194.455,4,193.67,194.72,193.32
07-26 10:18:41:845987,194.45,1,193.67,194.72,193.32
07-26 10:18:42:878772,194.44,1,193.67,194.72,193.32
07-26 10:18:43:845037,194.4493,1,193.67,194.72,193.32
07-26 10:18:44:890364,194.45,2,193.67,194.72,193.32
07-26 10:18:45:866565,194.44,1,193.67,194.72,193.32
07-26 10:18:46:856643,194.44,1,193.67,194.72,193.32
07-26 10:18:47:858239,194.44,1,193.67,194.72,193.32
07-26 10:18:48:904133,194.45,2,193.67,194.72,193.32
07-26 10:18:49:864843,194.42,1,193.67,194.72,193.32
07-26 10:18:50:865305,194.425,1,193.67,194.72,193.32
07-26 10:18:51:892336,194.425,1,193.67,194.72,193.32
07-26 10:18:52:914606,194.43,1,193.67,194.72,193.32
07-26 10:18:53:907889,194.43,1,193.67,194.72,193.32
07-26 10:18:54:882950,194.44,1,193.67,194.72,193.32
07-26 10:18:55:919430,194.44,1,193.67,194.72,193.32
07-26 10:18:56:874686,194.445,1,193.67,194.72,193.32
07-26 10:18:57:886842,194.445,1,193.67,194.72,193.32
07-26 10:18:58:879357,194.445,1,193.67,194.72,193.32
07-26 10:18:59:929868,194.445,1,193.67,194.72,193.32
07-26 10:19:00:888240,194.44,3,193.67,194.72,193.32
07-26 10:19:01:901102,194.4427,2,193.67,194.72,193.32
07-26 10:19:02:932875,194.4427,2,193.67,194.72,193.32
07-26 10:19:03:929395,194.44,1,193.67,194.72,193.32
07-26 10:19:04:906054,194.45,1,193.67,194.72,193.32
07-26 10:19:05:928605,194.45,5,193.67,194.72,193.32
07-26 10:19:06:899079,194.45,5,193.67,194.72,193.32
07-26 10:19:07:899721,194.46,1,193.67,194.72,193.32
07-26 10:19:08:937334,194.4599,15,193.67,194.72,193.32
07-26 10:19:09:899190,194.455,1,193.67,194.72,193.32
07-26 10:19:10:895656,194.455,1,193.67,194.72,193.32
07-26 10:19:11:930739,194.4447,1,193.67,194.72,193.32
07-26 10:19:12:899853,194.44,1,193.67,194.72,193.32
07-26 10:19:13:895725,194.435,3,193.67,194.72,193.32
07-26 10:19:14:935924,194.42,2,193.67,194.72,193.32
07-26 10:19:15:904674,194.3901,5,193.67,194.72,193.32
07-26 10:19:16:905872,194.4,1,193.67,194.72,193.32
07-26 10:19:17:906785,194.4,1,193.67,194.72,193.32
07-26 10:19:18:917688,194.39,4,193.67,194.72,193.32
07-26 10:19:19:965834,194.4,3,193.67,194.72,193.32
07-26 10:19:20:943104,194.38,4,193.67,194.72,193.32
07-26 10:19:21:954333,194.385,3,193.67,194.72,193.32
07-26 10:19:22:926841,194.395,1,193.67,194.72,193.32
07-26 10:19:23:911114,194.395,1,193.67,194.72,193.32
07-26 10:19:24:920343,194.395,1,193.67,194.72,193.32
07-26 10:19:25:957981,194.4199,2,193.67,194.72,193.32
07-26 10:19:26:919568,194.4,1,193.67,194.72,193.32
07-26 10:19:27:959692,194.41,1,193.67,194.72,193.32
07-26 10:19:28:966006,194.415,1,193.67,194.72,193.32
07-26 10:19:29:931991,194.415,1,193.67,194.72,193.32
07-26 10:19:30:931679,194.425,1,193.67,194.72,193.32
07-26 10:19:31:976510,194.425,1,193.67,194.72,193.32
07-26 10:19:32:947085,194.416,1,193.67,194.72,193.32
07-26 10:19:33:977221,194.416,1,193.67,194.72,193.32
07-26 10:19:34:944368,194.416,1,193.67,194.72,193.32
07-26 10:19:35:943384,194.425,2,193.67,194.72,193.32
07-26 10:19:36:987802,194.42,1,193.67,194.72,193.32
07-26 10:19:37:944663,194.42,1,193.67,194.72,193.32
07-26 10:19:38:959336,194.39,1,193.67,194.72,193.32
07-26 10:19:39:996700,194.395,3,193.67,194.72,193.32
07-26 10:19:40:958773,194.3992,1,193.67,194.72,193.32
07-26 10:19:42:002905,194.395,1,193.67,194.72,193.32
07-26 10:19:42:997177,194.395,1,193.67,194.72,193.32
07-26 10:19:44:004021,194.395,1,193.67,194.72,193.32
07-26 10:19:44:962992,194.4009,10,193.67,194.72,193.32
07-26 10:19:46:008138,194.4009,10,193.67,194.72,193.32
07-26 10:19:46:982555,194.4201,1,193.67,194.72,193.32
07-26 10:19:47:978059,194.4201,1,193.67,194.72,193.32
07-26 10:19:48:984129,194.425,2,193.67,194.72,193.32
07-26 10:19:49:989270,194.43,1,193.67,194.72,193.32
07-26 10:19:51:033224,194.43,8,193.67,194.72,193.32
07-26 10:19:51:985047,194.43,8,193.67,194.72,193.32
07-26 10:19:52:987878,194.43,8,193.67,194.72,193.32
07-26 10:19:54:011109,194.4348,1,193.67,194.72,193.32
07-26 10:19:54:992478,194.4348,1,193.67,194.72,193.32
07-26 10:19:56:004322,194.445,3,193.67,194.72,193.32
07-26 10:19:57:046765,194.44,2,193.67,194.72,193.32
07-26 10:19:58:009267,194.44,2,193.67,194.72,193.32
07-26 10:19:59:005477,194.44,2,193.67,194.72,193.32
07-26 10:20:00:046215,194.445,11,193.67,194.72,193.32
07-26 10:20:01:066596,194.45,1,193.67,194.72,193.32
07-26 10:20:02:009510,194.47,2,193.67,194.72,193.32
07-26 10:20:03:071463,194.4442,15,193.67,194.72,193.32
07-26 10:20:04:060445,194.4442,15,193.67,194.72,193.32
07-26 10:20:05:022244,194.4435,3,193.67,194.72,193.32
07-26 10:20:06:089931,194.4393,1,193.67,194.72,193.32
07-26 10:20:07:028734,194.432,9,193.67,194.72,193.32
07-26 10:20:08:026012,194.43,1,193.67,194.72,193.32
07-26 10:20:09:054766,194.44,1,193.67,194.72,193.32
07-26 10:20:10:086571,194.44,1,193.67,194.72,193.32
07-26 10:20:11:036127,194.4335,2,193.67,194.72,193.32
07-26 10:20:12:077637,194.4335,2,193.67,194.72,193.32
07-26 10:20:13:072639,194.42,1,193.67,194.72,193.32
07-26 10:20:14:042974,194.42,1,193.67,194.72,193.32
07-26 10:20:15:046157,194.4199,3,193.67,194.72,193.32
07-26 10:20:16:060931,194.4199,3,193.67,194.72,193.32
07-26 10:20:17:038060,194.4199,3,193.67,194.72,193.32
07-26 10:20:18:048523,194.41,20,193.67,194.72,193.32
07-26 10:20:19:045950,194.41,1,193.67,194.72,193.32
07-26 10:20:20:082866,194.41,1,193.67,194.72,193.32
07-26 10:20:21:083277,194.41,1,193.67,194.72,193.32
07-26 10:20:22:047570,194.41,1,193.67,194.72,193.32
07-26 10:20:23:089008,194.41,2,193.67,194.72,193.32
07-26 10:20:24:050259,194.41,5,193.67,194.72,193.32
07-26 10:20:25:045622,194.41,5,193.67,194.72,193.32
07-26 10:20:26:081982,194.395,1,193.67,194.72,193.32
07-26 10:20:27:047623,194.395,1,193.67,194.72,193.32
07-26 10:20:28:043332,194.3889,1,193.67,194.72,193.32
07-26 10:20:29:085842,194.3889,1,193.67,194.72,193.32
07-26 10:20:30:055085,194.3889,1,193.67,194.72,193.32
07-26 10:20:31:048211,194.39,7,193.67,194.72,193.32
07-26 10:20:32:052370,194.39,4,193.67,194.72,193.32
07-26 10:20:33:095208,194.39,4,193.67,194.72,193.32
07-26 10:20:34:089393,194.39,4,193.67,194.72,193.32
07-26 10:20:35:060555,194.3965,1,193.67,194.72,193.32
07-26 10:20:36:071113,194.3965,1,193.67,194.72,193.32
07-26 10:20:37:094357,194.38,1,193.67,194.72,193.32
07-26 10:20:38:103553,194.3901,5,193.67,194.72,193.32
07-26 10:20:39:066162,194.3901,2,193.67,194.72,193.32
07-26 10:20:40:063540,194.41,1,193.67,194.72,193.32
07-26 10:20:41:098172,194.4105,5,193.67,194.72,193.32
07-26 10:20:42:113659,194.4105,5,193.67,194.72,193.32
07-26 10:20:43:103498,194.4105,5,193.67,194.72,193.32
07-26 10:20:44:087344,194.41,1,193.67,194.72,193.32
07-26 10:20:45:113955,194.42,1,193.67,194.72,193.32
07-26 10:20:46:077356,194.42,2,193.67,194.72,193.32
07-26 10:20:47:082121,194.3855,1,193.67,194.72,193.32
07-26 10:20:48:087068,194.39,1,193.67,194.72,193.32
07-26 10:20:49:090997,194.39,1,193.67,194.72,193.32
07-26 10:20:50:147626,194.38,2,193.67,194.72,193.32
07-26 10:20:51:096178,194.38,5,193.67,194.72,193.32
07-26 10:20:52:145386,194.36,1,193.67,194.72,193.32
07-26 10:20:53:097789,194.3712,1,193.67,194.72,193.32
07-26 10:20:54:108686,194.3699,1,193.67,194.72,193.32
07-26 10:20:55:104665,194.38,2,193.67,194.72,193.32
07-26 10:20:56:116958,194.3801,2,193.67,194.72,193.32
07-26 10:20:57:112540,194.39,1,193.67,194.72,193.32
07-26 10:20:58:111552,194.39,1,193.67,194.72,193.32
07-26 10:20:59:106607,194.39,1,193.67,194.72,193.32
07-26 10:21:00:149077,194.39,1,193.67,194.72,193.32
07-26 10:21:01:157228,194.3864,1,193.67,194.72,193.32
07-26 10:21:02:122161,194.3864,1,193.67,194.72,193.32
07-26 10:21:03:154057,194.3864,1,193.67,194.72,193.32
07-26 10:21:04:126634,194.39,1,193.67,194.72,193.32
07-26 10:21:05:126642,194.39,1,193.67,194.72,193.32
07-26 10:21:06:176299,194.39,1,193.67,194.72,193.32
07-26 10:21:07:136858,194.39,6,193.67,194.72,193.32
07-26 10:21:08:178035,194.3972,5,193.67,194.72,193.32
07-26 10:21:09:179871,194.39,5,193.67,194.72,193.32
07-26 10:21:10:135635,194.39,1,193.67,194.72,193.32
07-26 10:21:11:177356,194.4,1,193.67,194.72,193.32
07-26 10:21:12:143106,194.4,1,193.67,194.72,193.32
07-26 10:21:13:144304,194.41,1,193.67,194.72,193.32
07-26 10:21:14:142853,194.405,1,193.67,194.72,193.32
07-26 10:21:15:184988,194.395,1,193.67,194.72,193.32
07-26 10:21:16:184848,194.39,1,193.67,194.72,193.32
07-26 10:21:17:155302,194.39,1,193.67,194.72,193.32
07-26 10:21:18:157695,194.39,1,193.67,194.72,193.32
07-26 10:21:19:153510,194.41,4,193.67,194.72,193.32
07-26 10:21:20:196867,194.41,1,193.67,194.72,193.32
07-26 10:21:21:162165,194.41,1,193.67,194.72,193.32
07-26 10:21:22:152877,194.41,4,193.67,194.72,193.32
07-26 10:21:23:168887,194.41,4,193.67,194.72,193.32
07-26 10:21:24:219621,194.4,1,193.67,194.72,193.32
07-26 10:21:25:172253,194.4,2,193.67,194.72,193.32
07-26 10:21:26:170010,194.4,1,193.67,194.72,193.32
07-26 10:21:27:241921,194.38,1,193.67,194.72,193.32
07-26 10:21:28:322880,194.3701,5,193.67,194.72,193.32
07-26 10:21:29:186923,194.41,4,193.67,194.72,193.32
07-26 10:21:30:175403,194.4,1,193.67,194.72,193.32
07-26 10:21:31:186871,194.39,1,193.67,194.72,193.32
07-26 10:21:32:186224,194.39,1,193.67,194.72,193.32
07-26 10:21:33:221290,194.39,1,193.67,194.72,193.32
07-26 10:21:34:221678,194.38,1,193.67,194.72,193.32
07-26 10:21:35:189588,194.38,1,193.67,194.72,193.32
07-26 10:21:36:191172,194.39,1,193.67,194.72,193.32
07-26 10:21:37:200105,194.3901,1,193.67,194.72,193.32
07-26 10:21:38:247036,194.4,1,193.67,194.72,193.32
07-26 10:21:39:206213,194.4,1,193.67,194.72,193.32
07-26 10:21:40:237533,194.4,1,193.67,194.72,193.32
07-26 10:21:41:244278,194.3855,1,193.67,194.72,193.32
07-26 10:21:42:209258,194.39,1,193.67,194.72,193.32
07-26 10:21:43:205766,194.39,1,193.67,194.72,193.32
07-26 10:21:44:215817,194.39,1,193.67,194.72,193.32
07-26 10:21:45:203269,194.39,1,193.67,194.72,193.32
07-26 10:21:46:228923,194.39,1,193.67,194.72,193.32
07-26 10:21:47:204667,194.4,1,193.67,194.72,193.32
07-26 10:21:48:209385,194.4029,15,193.67,194.72,193.32
07-26 10:21:49:241930,194.4029,15,193.67,194.72,193.32
07-26 10:21:50:208726,194.4007,1,193.67,194.72,193.32
07-26 10:21:51:215311,194.4,1,193.67,194.72,193.32
07-26 10:21:52:218290,194.4,1,193.67,194.72,193.32
07-26 10:21:53:257055,194.4,1,193.67,194.72,193.32
07-26 10:21:54:216102,194.4,1,193.67,194.72,193.32
07-26 10:21:55:214597,194.4,1,193.67,194.72,193.32
07-26 10:21:56:219468,194.4,2,193.67,194.72,193.32
07-26 10:21:57:218502,194.4,2,193.67,194.72,193.32
07-26 10:21:58:220854,194.41,1,193.67,194.72,193.32
07-26 10:21:59:222860,194.42,1,193.67,194.72,193.32
07-26 10:22:00:225087,194.43,1,193.67,194.72,193.32
07-26 10:22:01:224900,194.43,1,193.67,194.72,193.32
07-26 10:22:02:232528,194.43,1,193.67,194.72,193.32
07-26 10:22:03:265285,194.4416,1,193.67,194.72,193.32
07-26 10:22:04:238179,194.44,5,193.67,194.72,193.32
07-26 10:22:05:233744,194.445,1,193.67,194.72,193.32
07-26 10:22:06:233344,194.445,1,193.67,194.72,193.32
07-26 10:22:07:285713,194.46,1,193.67,194.72,193.32
07-26 10:22:08:243068,194.47,4,193.67,194.72,193.32
07-26 10:22:09:245454,194.4784,8,193.67,194.72,193.32
07-26 10:22:10:287628,194.4799,14,193.67,194.72,193.32
07-26 10:22:11:257091,194.475,5,193.67,194.72,193.32
07-26 10:22:12:257278,194.49,1,193.67,194.72,193.32
07-26 10:22:13:314293,194.48,1,193.67,194.72,193.32
07-26 10:22:14:266729,194.482,1,193.67,194.72,193.32
07-26 10:22:15:305902,194.5,1,193.67,194.72,193.32
07-26 10:22:16:265368,194.49,4,193.67,194.72,193.32
07-26 10:22:17:268752,194.49,4,193.67,194.72,193.32
07-26 10:22:18:270281,194.49,4,193.67,194.72,193.32
07-26 10:22:19:279965,194.49,4,193.67,194.72,193.32
07-26 10:22:20:313410,194.5,1,193.67,194.72,193.32
07-26 10:22:21:274170,194.49,1,193.67,194.72,193.32
07-26 10:22:22:294710,194.495,1,193.67,194.72,193.32
07-26 10:22:23:322914,194.495,1,193.67,194.72,193.32
07-26 10:22:24:297374,194.49,1,193.67,194.72,193.32
07-26 10:22:25:290298,194.4566,1,193.67,194.72,193.32
07-26 10:22:26:332961,194.4599,2,193.67,194.72,193.32
07-26 10:22:27:296234,194.47,9,193.67,194.72,193.32
07-26 10:22:28:307214,194.4661,1,193.67,194.72,193.32
07-26 10:22:29:338519,194.46,1,193.67,194.72,193.32
07-26 10:22:30:300880,194.46,1,193.67,194.72,193.32
07-26 10:22:31:343908,194.4605,2,193.67,194.72,193.32
07-26 10:22:32:354481,194.4501,1,193.67,194.72,193.32
07-26 10:22:33:303939,194.47,1,193.67,194.72,193.32
07-26 10:22:34:301886,194.46,1,193.67,194.72,193.32
07-26 10:22:35:354663,194.46,2,193.67,194.72,193.32
07-26 10:22:36:314681,194.4556,1,193.67,194.72,193.32
07-26 10:22:37:316003,194.45,1,193.67,194.72,193.32
07-26 10:22:38:320541,194.45,1,193.67,194.72,193.32
07-26 10:22:39:321837,194.46,1,193.67,194.72,193.32
07-26 10:22:40:325762,194.46,1,193.67,194.72,193.32
07-26 10:22:41:362632,194.465,1,193.67,194.72,193.32
07-26 10:22:42:327478,194.45,1,193.67,194.72,193.32
07-26 10:22:43:329634,194.4344,3,193.67,194.72,193.32
07-26 10:22:44:336301,194.44,1,193.67,194.72,193.32
07-26 10:22:45:366995,194.44,1,193.67,194.72,193.32
07-26 10:22:46:350105,194.41,1,193.67,194.72,193.32
07-26 10:22:47:351973,194.4,1,193.67,194.72,193.32
07-26 10:22:48:349960,194.3899,4,193.67,194.72,193.32
07-26 10:22:49:355327,194.405,1,193.67,194.72,193.32
07-26 10:22:50:399254,194.41,1,193.67,194.72,193.32
07-26 10:22:51:364666,194.39,1,193.67,194.72,193.32
07-26 10:22:52:379013,194.3979,6,193.67,194.72,193.32
07-26 10:22:53:374326,194.3979,6,193.67,194.72,193.32
07-26 10:22:54:369281,194.38,1,193.67,194.72,193.32
07-26 10:22:55:370221,194.4,1,193.67,194.72,193.32
07-26 10:22:56:394413,194.4,2,193.67,194.72,193.32
07-26 10:22:57:375638,194.4008,1,193.67,194.72,193.32
07-26 10:22:58:390198,194.4008,1,193.67,194.72,193.32
07-26 10:22:59:381875,194.4008,1,193.67,194.72,193.32
07-26 10:23:00:376739,194.4008,1,193.67,194.72,193.32
07-26 10:23:01:419207,194.38,1,193.67,194.72,193.32
07-26 10:23:02:424526,194.34,1,193.67,194.72,193.32
07-26 10:23:03:426512,194.35,1,193.67,194.72,193.32
07-26 10:23:04:383741,194.3211,2,193.67,194.72,193.32
07-26 10:23:05:394396,194.34,1,193.67,194.72,193.32
07-26 10:23:06:402042,194.3446,1,193.67,194.72,193.32
07-26 10:23:07:431188,194.3401,2,193.67,194.72,193.32
07-26 10:23:08:447559,194.328,1,193.67,194.72,193.32
07-26 10:23:09:441310,194.33,1,193.67,194.72,193.32
07-26 10:23:10:456242,194.34,1,193.67,194.72,193.32
07-26 10:23:11:445698,194.34,1,193.67,194.72,193.32
07-26 10:23:12:458744,194.34,1,193.67,194.72,193.32
07-26 10:23:13:440296,194.35,1,193.67,194.72,193.32
07-26 10:23:14:467873,194.35,1,193.67,194.72,193.32
07-26 10:23:15:502765,194.35,1,193.67,194.72,193.32
07-26 10:23:16:429856,194.35,1,193.67,194.72,193.32
07-26 10:23:17:431547,194.35,1,193.67,194.72,193.32
07-26 10:23:18:456333,194.36,1,193.67,194.72,193.32
07-26 10:23:19:427690,194.375,4,193.67,194.72,193.32
07-26 10:23:20:468122,194.375,4,193.67,194.72,193.32
07-26 10:23:21:476248,194.4,1,193.67,194.72,193.32
07-26 10:23:22:443080,194.4,1,193.67,194.72,193.32
07-26 10:23:23:475595,194.4,1,193.67,194.72,193.32
07-26 10:23:24:446481,194.4,1,193.67,194.72,193.32
07-26 10:23:25:477216,194.395,1,193.67,194.72,193.32
07-26 10:23:26:488373,194.39,1,193.67,194.72,193.32
07-26 10:23:27:447169,194.385,1,193.67,194.72,193.32
07-26 10:23:28:454071,194.39,1,193.67,194.72,193.32
